id_transacao,id_conta,tipo,direcao,valor,moeda,contraparte,descricao,data_solicitacao,data_conclusao,status
e124b947-a88b-4a32-bf91-b1d4fdbf92be,4a9b5536-4f62-4bb7-b929-d2a18da3b84d,spei,OUT,45512.58,cop,,REF568439,07/03/2019 04:45:49,,estornada
8656d993-dfc4-46df-aef8-9c1103eb6a78,2d71ccdc-55b9-49f8-8ba7-f24953ca310f,SPEI,,-17333.18,reais,82e9e38d-73dd-4daf-98f3-0442bdd05186,PIX para fulano,03/09/2020 12:09:02,2020-09-04 09:53:02,concluida
a255883c-5315-4c59-b08d-916157321fa1,e75129ba-699a-4836-a60a-e5c4e613cd42,COMPRA,IN,17222.7,MXN,893b07db-f2ef-453a-b613-984740e6981d,Aluguel,2023-08-13 09:10:59,2023-08-14 03:59:59,COMPLETED
1376b0b5-be4d-441b-b206-fe9d73cc4352,d6dca882-103e-413a-a5ad-d736b7faf09c,tarifa,,46913.47,brl,486669ea-9aab-4003-a5a5-21c185655368,Netflix,2022-09-21 03:35:07,,pending
50097a71-cd82-4f34-9a43-4cdbde049aa7,b7fd94bd-f080-4084-86be-d5cb746a6fa6,BOLETO,E,10953.94,reais,87e5549d-17bb-4995-bfab-3e05e38f6e8e,PIX para fulano,2019-05-10T01:29:38Z,2019-05-10 06:22:38,concluida
64c66867-5a00-4e2f-af38-c9e660c65f76,5abd6a57-844b-453b-b027-9aaf6dbdd1c8,BOLETO,,-10025.99,,8774c6bc-db83-45e4-a528-511ec6847de7,Compra no iFood,2019-12-21T00:05:46Z,2019-12-21 12:51:46,concluida
1a8cb3e5-a3f4-4392-b67d-b36ac307f759,f0e67532-20e7-4703-9efc-2b5d07545fdf,saque,IN,11220.19,brl,40e37f24-46ef-411f-a97e-7a3f54bd2f45,Transferência,2024-07-31 23:27:27,,pending
098ed067-5ecf-488c-a311-243cc0f5a6dd,5c6704d9-00fd-4447-a0ae-ccd9180a2a9c,SAQUE,,-19141.58,BRL,,Salário,2023-09-13T07:54:40Z,2023-09-14 05:15:40,completed
95f6513a-5dda-4056-893b-ccf0f9b00742,5ccec956-1b81-404e-b904-4d721a107ed4,purchase,IN,11744.69,BRL,,Uber,2022-06-20 15:54:09,2022-06-21 15:05:09,concluida
caac8d02-c54c-4ea2-84b1-eeef927505a8,5d055bef-b3e7-4f6a-84d4-b9ff3790467c,taxa_manutencao,IN,49343.29,reais,,Netflix,2024-02-23 21:11:25,,falha
d00bb2e3-4c3f-44b6-9ab1-0df32d52fdb3,279006cd-5f31-4314-bff9-3ed858bc3953,taxa_manutencao,credito,44193.82,,,Salário,2020-06-16 08:04:59,,pending
50c3982e-6825-4daa-8604-7ff32348994d,a5e356ae-7599-4e20-85cb-e22cf4e5b519,pagamento_boleto,,-18080.92,reais,Caixa,Salário,15/10/2020 18:03:40,,estornada
da26ba94-ce82-421a-8cf7-7d4659b9e207,b0e4fa80-e37d-45f4-8b9e-ca85fc7b5870,compra_credito,IN,40584.94,brl,,Transferência,2020-05-29 07:20:55,,failed
102d9fa8-c686-45aa-8f76-cd255e36ae6b,75342296-f376-4858-834d-ef38835fe3f5,fee,OUT,42173.99,brl,bae4364b-f527-487d-871d-966e73d4c0de,Netflix,2019-12-22T10:50:40Z,2019-12-23 10:25:40,concluida
8b5c01a8-d765-46e4-a718-7670f51cf697,a80313f0-a275-4a8c-a234-5230b6ad2c81,Ted,OUT,5054.67,reais,,Transferência,05/03/2022 20:52:05,2022-03-06 05:22:05,COMPLETED
8bfa7519-abf9-48fa-aba6-9b7850573534,2d71ccdc-55b9-49f8-8ba7-f24953ca310f,withdrawal,credito,33858.73,,,Compra no iFood,2023-10-24T07:19:14Z,,estornada
0fd66ece-f2f2-4cd1-b666-dc23ead9c27a,6aa0dd05-3db4-4121-b18e-926c68ea1aa8,TARIFA,,-12984.26,brl,,Pagamento,2023-09-16 17:01:25,2023-09-17 05:40:25,completed
0e2087fb-2174-4d77-8723-f4510123ef64,19667da3-5116-48a7-bedf-6ce4845bd1b4,TED,,-40107.56,R$,Banco do Brasil,Aluguel,14/03/2021 21:47:17,,pending
5c0cef27-a40d-4652-a04e-6702ba3cbb60,3d9b3061-287e-4927-bfec-1bfa05dbe6ec,chargeback,,19253.14,R$,48c2ff63-6d59-4993-bebf-99dbce1e5367,REF210136,08/09/2021 15:09:06,,pendente
09013b6d-5243-4f54-9264-e4c4615b4892,06eb811b-caea-406c-9a28-86139fe1e4a6,compra_credito,,1622.65,mxn,5e162a2a-30ef-48cc-989e-4914bd4a8cb1,Pagamento,2019-07-22T02:05:51Z,2019-07-22 19:01:51,COMPLETED
f57f4a86-8184-4ad3-956d-453d3c332c46,c6882520-4874-4d42-a86b-e0a58e373fd2,transferencia_spei,,20747.63,reais,Banco do Brasil,Pagamento,2020-02-10T18:52:29Z,,estornada
80cba64c-b285-4ed2-8c16-75df3fa4f4af,d10be8f7-56e1-436c-a630-5bdb9d32a7df,SPEI,IN,16433.51,BRL,5c6704d9-00fd-4447-a0ae-ccd9180a2a9c,Uber,2022-03-12T20:29:52Z,,falha
4ed59565-c325-48fe-b24f-82c9aa6a8c24,cf237740-d491-4dc7-a60b-828bbb8bef31,doc,IN,27906.03,,,,2020-05-03T00:30:59Z,,cancelled
1a0ec84b-ad6d-415f-94bd-d9cf9327c8e3,e11c3243-1630-43bd-a831-63ae379c39a1,fee,OUT,1375.49,MXN,,PIX para fulano,2024-03-31T03:26:06Z,2024-03-31 23:46:06,concluida
b0a3a6d5-df26-4932-967a-59178fe97fcf,73e77531-0b10-4bcb-ac70-9a0b69df6d0c,Ted,out,26774.16,mxn,43732612-767a-40a5-9f27-ca8502a61f4e,Pagamento,2023-04-23 08:30:31,,failed
9866f26d-74fc-4b19-9d61-a9c4b1e0e00e,6cda7fd2-1367-48b7-9f07-2b9aaaab699c,transferencia_spei,S,18317.45,,c9e3472c-e6f9-473a-b77f-28c11060334c,Compra no iFood,2022-03-20 17:00:43,,pending
78034b7b-b4bb-4fbb-a6b7-6c2b8c1a6170,f09c14ad-2436-42f0-9cf0-c4f8c42df99c,BOLETO,,-8114.3,reais,,Netflix,2020-07-06T06:56:25Z,,failed
f319e293-9e57-4499-a15d-b9c784dbd686,8046fae9-89fb-4ea6-9d67-10e69e6e5ff5,estorno,out,997.14,BRL,,Uber,2024-02-11T08:25:42Z,,pendente
8af220ff-d640-4575-9cb3-c0c549e49433,c6882520-4874-4d42-a86b-e0a58e373fd2,Ted,entrada,41936.64,reais,7a795701-6721-4be1-96f5-7102d399f164,PIX para fulano,04/08/2020 02:20:03,2020-08-04 03:55:03,completed
443cb944-4e2f-4a4e-b3e0-ce209ce9c5d1,9f04dd4f-a58f-47fc-bd02-92f4c3bc468e,doc,,-14104.18,BRL,,Aluguel,10/11/2024 08:57:50,2024-11-11 02:07:50,concluida
5c0d476b-bf75-47eb-83b3-6e56f60b1451,b7b498db-2b31-453c-8b93-70e8d35e340a,ted,,36929.77,COP,e11c3243-1630-43bd-a831-63ae379c39a1,Pagamento,21/06/2021 00:00:19,2021-06-21 02:25:19,completed
b65a8a87-df1c-4d0b-aa03-7cf3feb115f8,23238480-4d09-4b93-9216-5e9402e5b734,transferencia_spei,IN,49458.1,,Santander,Pagamento,2024-05-04 23:23:48,,pending
3be3f820-ff28-4ed2-b8ef-005f29f6a5f8,2d71ccdc-55b9-49f8-8ba7-f24953ca310f,compra_credito,in,45604.29,R$,,Pagamento,27/08/2022 00:52:07,,failed
8e9fe579-499f-4944-af57-3bdbe996770e,adb5c9fd-66f6-4d70-ba92-fdc9514503d5,Ted,,-6841.65,reais,,PIX para fulano,2021-10-07T17:21:20Z,2021-10-08 06:03:20,COMPLETED
90ee9a48-b775-4ff8-8558-e13fb40fdaf8,286b4d32-8a1c-405d-bcd2-9fddb57bb730,deposito,IN,12980.61,,Banco do Brasil,Compra no iFood,31/07/2024 16:06:21,2024-08-01 04:43:21,concluida
99ae3f0e-df70-48e4-811c-ded1afbafc8d,474525db-eb83-4a42-949b-9b011d8d81f4,ESTORNO,OUT,7068.18,MX$,5abd6a57-844b-453b-b027-9aaf6dbdd1c8,Aluguel,21/02/2022 13:49:29,,pendente
912689ec-6d36-4424-833d-597ac1751a7d,87f1d10b-c408-4d47-98c3-c3b9b4af5f8e,estorno,,26578.4,,external_2600,PIX para fulano,2023-01-21T12:51:16Z,,falha
f462c9dc-f7a8-446b-88f8-c9499f7dbe1b,486669ea-9aab-4003-a5a5-21c185655368,pix_recebido,IN,42026.99,reais,,Transferência,30/01/2021 14:18:52,2021-01-30 23:09:52,concluida
aa1d0e59-84c9-497a-bba8-7817bb832600,474525db-eb83-4a42-949b-9b011d8d81f4,DOC,,-44675.25,,,Netflix,04/06/2023 21:33:25,2023-06-05 06:06:25,completed
ea4fe295-4fe7-4920-927b-7fbb00df473b,28f436c7-39f4-4684-b1bd-aa05b673d36f,deposit,,34159.95,reais,,PIX para fulano,2019-02-12T14:41:57Z,,pendente
90e9edb5-8e6a-48d3-b7e2-d10c6cc4f434,06eb811b-caea-406c-9a28-86139fe1e4a6,transferencia_ted,,17907.37,mxn,,Salário,2023-07-01T15:26:44Z,,estornada
62a919ca-21ba-486a-8e80-c67a22eb1add,cc0ba199-6cc7-495a-9fa4-6389915443fe,purchase,IN,25851.11,,BBVA,,23/07/2023 21:44:01,,pendente
ae88f13c-18a4-4ff0-8b5f-f6c5990a31f8,871447ba-fa0e-4b60-b8ff-31b19bb34de4,DOC,IN,23713.79,BRL,,Compra no iFood,2019-04-15 21:33:53,,cancelled
f83a43a5-3d02-43c9-9c77-b99819a4fce9,bae7abb5-d2ba-4e31-8c78-6b4c32663345,saque,,-20575.28,reais,,Uber,24/02/2021 21:41:47,,cancelled
04025235-e719-44eb-8c7d-86e166b875dd,bae4364b-f527-487d-871d-966e73d4c0de,pix,IN,12062.76,R$,,Transferência,12/10/2020 13:54:04,,failed
e5dbdcd5-bed9-40dc-b0bf-679ba4baf3af,751c8901-c02a-4c51-aa8c-f87d0f007c29,BOLETO,,8772.88,reais,90437f67-f926-4d8f-be24-fa048bd6e599,Salário,24/04/2021 05:03:45,2021-04-25 03:16:45,COMPLETED
6c63b245-c118-437a-8099-7bcabb6530fb,3de69be3-110a-420b-ada7-eea0edab2d59,refund,,5331.29,BRL,BBVA,Compra no iFood,2024-06-30T13:38:07Z,2024-07-01 03:25:07,COMPLETED
6ed6011b-b1c0-4017-8e48-b2e44e2e3d0c,9dc80acf-bcd6-4276-b9ff-226b8c3f35cf,ted,,41777.45,cop,,Transferência,2021-08-11T01:23:11Z,2021-08-11 15:29:11,concluida
b7e5f75a-ffb4-4cc4-ab95-a38e45c5ef7e,5d800739-0afa-4dbd-8602-a45f5a095e91,BOLETO,S,33930.73,BRL,8a448b2b-c170-4d12-955c-4b22c930a797,Salário,26/02/2019 03:56:17,2019-02-26 04:35:17,completed
8a47f222-9df4-42cc-9726-316aa651e7a9,db88a0f0-14de-4216-97ec-7554b10d8095,taxa_manutencao,,-44354.81,pesos_co,,PIX para fulano,2019-11-26 12:59:12,,pending
865b462b-3b1e-460d-847f-eb710da60a7a,ae0e99f1-72e1-40e3-b35e-78f1ec6e0fa1,compra_credito,,18837.38,BRL,,Salário,20/08/2023 14:11:16,,pending
665049bc-db58-4a40-b10d-6255038de6d4,be84a452-c006-4125-94f3-6d540ace7909,Pix,in,37071.91,BRL,2ff37cf1-05e8-4db4-a56b-bc9fc4e4a9b8,Pagamento,2019-01-22T17:14:36Z,,estornada
bdbcad50-785f-477b-b9ec-92e1351cbecc,ee5b09e8-f7ac-4a22-abe3-32df8b94277d,transferencia_ted,,23101.4,reais,a53a8cfc-2d96-4173-a29f-899c768fd2e4,REF267840,2021-06-15 23:38:14,2021-06-16 12:51:14,COMPLETED
a905572c-ee7f-42ec-b1ff-22da07b1f17b,737d484c-d447-4dae-9f63-f21c1b4a2bb8,fee,E,2975.92,,90a8b76f-fb9b-40f5-8ae0-9303ab8ebdc5,Transferência,2022-11-26T20:03:19Z,2022-11-27 18:02:19,concluida
c24ff3c0-c751-4618-89b5-a2a30e88cdd4,0a2d292d-c182-4084-a3ab-8ea0be5cee32,purchase,OUT,31171.81,pesos,16c8979c-d7d9-4b96-bfd7-ff4c6a6da498,Aluguel,28/12/2022 06:37:31,2022-12-28 16:54:31,completed
d3803d40-cb86-44cd-b2f7-84d896f0ef33,9f04dd4f-a58f-47fc-bd02-92f4c3bc468e,deposito,,37677.11,R$,f0e67532-20e7-4703-9efc-2b5d07545fdf,Transferência,2019-01-12T13:47:31Z,2019-01-12 15:22:31,COMPLETED
04a5e889-6c4f-4af0-877f-d4c19c5c434c,cf237740-d491-4dc7-a60b-828bbb8bef31,SAQUE,,-44105.95,,a453e830-55bf-44de-a5a9-ef11095aaa7f,,2021-02-01T02:57:23Z,,estornada
9952c3ea-3020-42a5-958d-76981705de17,8b7ff3eb-c3dc-4ee7-a25d-241a8ef27b40,compra,,-10315.29,cop,61018fb4-ac28-42b7-a735-3f9038913a0e,Uber,2020-12-11T05:22:12Z,2020-12-11 16:40:12,completed
5105113a-7d8e-4ef1-9509-10928a973bd1,ed6a41b1-c4bd-4d08-b08f-ad2a009929ca,COMPRA,out,49465.54,BRL,0872db26-fcde-4e15-98eb-2fdd191d3f24,Aluguel,2019-09-01T03:39:56Z,,estornada
40fabe44-5996-4105-a67e-8919da3cca4f,882d37bd-5116-4b4f-b67c-5fef9f7c9c62,compra,,-9638.21,brl,,Netflix,2021-05-02 19:12:48,2021-05-02 19:26:48,concluida
a7580c25-d1d1-4454-8f1b-2dffde1a4b58,8a235d28-5b2b-41de-8577-26294b1436a3,spei,,-49991.06,MXN,871447ba-fa0e-4b60-b8ff-31b19bb34de4,Compra no iFood,2019-04-20 11:36:47,,pending
aea8aba7-0bbd-4165-be63-8f8e8687de83,546f8aa3-3bf8-4e50-ad69-ad9ed777bef4,TARIFA,OUT,15653.53,,26cd251b-a62e-4f5a-b5f7-1e4010e016de,PIX para fulano,24/08/2019 14:49:21,2019-08-25 04:31:21,COMPLETED
a5b3dae9-06fb-4652-9068-6f949d84d46a,c6279275-a975-4dc4-983a-4f4018560cc9,deposito,,13893.48,BRL,e1d671d5-e062-4239-b9fc-1130fbe8859b,Pagamento,2019-11-05T15:29:19Z,,pending
759c3c9c-920d-464f-83be-e85551c93c01,5ccec956-1b81-404e-b904-4d721a107ed4,ted,,-29298.26,reais,,Uber,2024-01-10 10:39:50,2024-01-11 00:19:50,COMPLETED
f8f8af24-5e68-4fe4-aa99-1d09cd392c18,5d055bef-b3e7-4f6a-84d4-b9ff3790467c,DOC,OUT,33389.32,reais,48442032-587e-4b8d-9cea-00904283224e,,2023-10-01T08:30:20Z,2023-10-01 23:01:20,concluida
846f918c-95b5-4ca4-a49d-18b0d17115d4,f995ca84-6d91-4a51-a47b-32fc6f13ab4b,doc,IN,32992.58,pesos_co,Bradesco,Uber,2024-01-12T07:01:00Z,2024-01-12 14:52:00,COMPLETED
4f0558bf-8a83-46b5-8c58-4157eeaad84d,a53a8cfc-2d96-4173-a29f-899c768fd2e4,ted,,13546.02,MXN,Banco do Brasil,Salário,21/09/2022 11:00:20,,estornada
aac75d21-4164-4746-b20d-89520a902406,8da07cc1-39b6-408e-ba99-768914d7e83d,ESTORNO,,30273.63,brl,Bradesco,Aluguel,2024-03-03 20:08:16,2024-03-04 04:48:16,COMPLETED
c172e790-ce7d-4c7a-bfe1-eab470d50259,697630ee-0247-44ad-b6c6-da155b4183cb,Ted,,29535.45,brl,,Salário,2022-08-09T22:59:34Z,2022-08-10 12:01:34,completed
d9fb95f0-8312-4d6c-bf7a-db71d82da24b,3a521ad2-ec5e-4858-8351-214b73b553ae,doc,IN,29446.0,brl,945d2122-258f-4c19-a313-2c32826bc3ee,Uber,23/03/2021 06:56:15,2021-03-24 01:27:15,completed
efff5a2d-a1ec-4fdc-99a7-43e0a3bee6fd,89a8030c-8e32-4135-a4fc-3a2054a6f01e,SPEI,IN,16677.84,,,Uber,2022-04-02T13:17:03Z,,estornada
026a1c6e-045a-4042-8c41-f2f99dff8038,af145bf5-6a1f-4357-b983-bc9db01e6c09,BOLETO,IN,900.46,reais,,Compra no iFood,2024-05-11 04:25:50,2024-05-12 02:10:50,concluida
d87c2695-dd9c-4a52-abca-a1cb73556630,945d2122-258f-4c19-a313-2c32826bc3ee,TARIFA,,-8439.48,R$,2ff37cf1-05e8-4db4-a56b-bc9fc4e4a9b8,Pagamento,2022-07-30T23:23:05Z,2022-07-31 05:38:05,completed
c0959674-413a-4509-a725-c6e67fab9a78,8046fae9-89fb-4ea6-9d67-10e69e6e5ff5,SAQUE,IN,22361.66,R$,Banco do Brasil,Transferência,2023-07-20 05:48:56,2023-07-20 14:11:56,COMPLETED
fc4b8fa4-ad66-44fc-8b34-962a71f4b784,a80313f0-a275-4a8c-a234-5230b6ad2c81,BOLETO,,-29701.49,,,Salário,2019-12-24 09:36:36,2019-12-24 14:11:36,concluida
3c2619e2-caab-4781-a8b2-17de0e043e34,0d8e72a3-2c8e-4f30-b79b-eb2db58f21c8,withdrawal,,-41401.73,,e75129ba-699a-4836-a60a-e5c4e613cd42,Salário,21/06/2023 00:16:58,2023-06-21 22:21:58,concluida
941e526e-e993-4d73-bd31-350ff233053e,cf2c6b3f-6456-41b2-8f76-5c5f2969c592,pix_recebido,,2496.06,,fb6a78dc-1094-4852-8e87-5e325deb9fed,REF664913,2019-03-18 22:14:39,,pendente
6c3eb79d-83fe-4382-85db-1c948d6e3d43,28f436c7-39f4-4684-b1bd-aa05b673d36f,TED,,4343.09,reais,,Aluguel,2020-10-18 09:53:29,,failed
58a6d94a-b779-40e7-be02-d2daec6579e7,9944bd35-578f-41d7-9510-7997e4bba30f,TARIFA,,-14050.05,,Bradesco,PIX para fulano,2024-06-13T21:02:20Z,,failed
dcab1a3a-daa9-4596-8f8f-e4655cb8d7c7,015d9ca4-1d59-4b82-9cce-89a14c8e6a4c,saque,,-11414.23,R$,6be9ce86-f40a-4385-bc83-de9f146e1a03,Netflix,2022-12-20T00:00:36Z,,cancelled
855b0566-296d-4db8-94d9-6e17d68fd74b,b0e4fa80-e37d-45f4-8b9e-ca85fc7b5870,boleto,,-39325.25,BRL,,Pagamento,02/07/2021 21:07:13,,pending
b5c7ba1f-ca06-431a-b126-833f51cdc4d0,c1a6071e-aaf7-4943-b063-7f28317b9f95,deposit,OUT,17448.95,R$,,Uber,16/07/2020 06:45:06,,failed
b4f3a442-3959-46cd-b0f7-d193d75a0699,8609b0b5-7795-4790-902e-958a8d076e8f,pagamento_boleto,IN,39502.17,R$,Bancolombia,Uber,10/05/2019 13:54:44,2019-05-10 17:18:44,COMPLETED
d4c19173-4826-40fb-b8ef-cfe249f35a24,78f6389e-b88b-4db8-b7d1-b29c3c6e68fe,refund,,30986.51,mxn,6cda7fd2-1367-48b7-9f07-2b9aaaab699c,Compra no iFood,2023-12-13T00:05:53Z,2023-12-13 07:33:53,completed
7db2d2d5-1a4f-420a-806f-52c78ca3033b,d914eb04-8036-4e40-bc3e-5ff248542ccd,pix_recebido,,38429.35,mxn,3d97db6d-aded-4d30-be13-83b1563855f9,PIX para fulano,2022-06-14T08:49:17Z,,falha
1ceb525e-9454-4726-a8ca-6aa64a222ebf,ffaa9295-277e-4f4b-8e95-0d223cf79165,PIX,credito,8276.22,brl,,Aluguel,2023-05-12T18:16:28Z,2023-05-12 19:40:28,concluida
066f1a86-834d-4441-bb05-fa6e6c79af36,57ac484d-d3dc-49bd-8399-034da1c4dbf0,fee,OUT,36697.38,BRL,Santander,Uber,30/03/2024 05:12:33,,estornada
3051dedc-f931-437d-adf6-3f910f1d843f,f0cc2607-9e51-4430-b516-31954f12326c,compra_credito,OUT,11723.56,BRL,external_4610,Compra no iFood,2022-01-02T05:05:25Z,,estornada
7d2f6325-fbf6-40d1-b749-beb5977cfe25,3d97db6d-aded-4d30-be13-83b1563855f9,tarifa,saida,36852.22,MX$,,PIX para fulano,24/07/2019 09:31:54,,pending
8f503631-1d9b-43ef-87d8-137ef6c67e54,cc0ba199-6cc7-495a-9fa4-6389915443fe,spei,IN,37622.34,reais,34bdd388-1431-47d8-b5bc-8e6c8b18531b,Netflix,2023-06-11 23:24:05,,cancelled
abad8d45-14a1-43f3-b921-aeee62382e2a,0872db26-fcde-4e15-98eb-2fdd191d3f24,TED,OUT,25973.84,,,Salário,2019-10-03T11:42:19Z,2019-10-03 17:23:19,concluida
d2a52688-0e71-4bfd-8898-ee7d3f2f48ec,9dc80acf-bcd6-4276-b9ff-226b8c3f35cf,SAQUE,IN,16726.74,,db076b2a-83e2-4ec8-a5d0-3bae7e14945b,Netflix,2020-03-26 00:49:33,,falha
3a0e42bb-0008-4ba1-9961-6679dc7333d9,f3973f73-3e97-4990-a110-1290a45a9b34,taxa_manutencao,debito,13351.19,,37b0e161-d0a9-4447-affd-b035617959d3,Salário,2019-05-30T07:45:15Z,,failed
98345b96-c10e-42c8-a424-028c3a57cbb4,3f0df795-219f-472f-a874-fbb81f157567,Ted,,-27400.13,R$,,Compra no iFood,2019-04-02 12:30:44,,cancelled
810cd92e-99b5-48d8-a381-0e411e2c412b,dc85a5fd-621f-422c-aaca-45074e7e849f,chargeback,,21545.96,,,Salário,2019-03-08 16:28:32,2019-03-09 12:00:32,completed
777ddcaf-766b-4989-81ed-fa0526880520,34bdd388-1431-47d8-b5bc-8e6c8b18531b,doc,OUT,34819.08,,,Uber,2021-04-17T09:43:52Z,2021-04-17 20:43:52,completed
5ba74150-9cd3-4fd8-8467-217ec832915e,0de7029c-4bd8-4fac-901e-4ae1000261c6,transferencia_ted,,6950.81,MX$,d10be8f7-56e1-436c-a630-5bdb9d32a7df,Pagamento,2019-03-31T21:40:19Z,,estornada
ce7bfae0-ffd7-4f2d-8c03-a0034ee8316a,06b8380f-f618-4ab0-880d-2e879ea46aca,pix,,20357.34,R$,,Transferência,2023-07-03T21:46:28Z,,failed
ec4b267c-5195-4f36-b8f2-6fce4b2a3847,d4ff515d-7729-4005-b5ec-d73fc84024cd,BOLETO,OUT,38337.12,BRL,,Salário,2019-03-02 15:12:51,,estornada
c6650a54-c1eb-46af-a258-1989cfc7ece7,7afe4b58-ae6c-45dd-986a-0444c898962b,pagamento_boleto,,-38630.98,,39159244-44f4-43bc-88aa-8d19031d2aec,Netflix,22/09/2020 13:44:20,2020-09-23 10:34:20,completed
d6d777b2-ee5e-4b04-9ec9-2175d32713f1,a9296672-0982-438d-bf4b-fa32b6e7e96d,doc,OUT,1511.32,,,PIX para fulano,03/12/2020 12:37:18,,pendente
320fb32b-5354-4183-b72d-abd3e38263ce,0a2d292d-c182-4084-a3ab-8ea0be5cee32,tarifa,debito,22482.61,mxn,139adec0-c432-4684-a985-47f6f6775bbc,PIX para fulano,2019-03-20 03:18:22,,estornada
cdc453e8-bf37-476e-b6c4-be9573b43dc6,fb6a78dc-1094-4852-8e87-5e325deb9fed,compra_credito,OUT,11600.78,brl,Bradesco,Aluguel,2021-11-24 19:33:10,2021-11-25 09:41:10,COMPLETED
004dc5da-eaa8-4031-b3b3-128543a675bc,adb5c9fd-66f6-4d70-ba92-fdc9514503d5,deposit,saida,47692.45,BRL,d10be8f7-56e1-436c-a630-5bdb9d32a7df,,2024-08-18 00:24:40,,estornada
d122331a-bff5-47f4-9bdf-085c2be0ddb9,ff86fab8-b2c8-48b9-9ce6-c605ffd5e8f7,DOC,OUT,45062.72,MXN,a628cbb0-3fcf-4d7c-bb0c-432a734c47aa,,2021-10-31 18:58:46,,cancelled
e687ae10-d8e7-4e35-8321-b17891f40aed,5e162a2a-30ef-48cc-989e-4914bd4a8cb1,SAQUE,,-2127.52,R$,c500e48b-04b8-420b-a304-473b20836693,Aluguel,2019-08-11T19:09:26Z,,estornada
11dfe512-bae5-4e9e-8448-1023f2cc5780,b0ba8528-bcea-4cd7-9b86-d53f1635e271,DOC,IN,26435.08,,1336898c-c278-476b-83f8-84427360197d,Compra no iFood,2019-09-26T14:10:25Z,,pending
54aee7be-2e3a-4076-92af-3d55a3ba45b7,82e9e38d-73dd-4daf-98f3-0442bdd05186,ESTORNO,OUT,7366.11,,,Salário,2019-05-04T21:54:01Z,2019-05-05 07:18:01,concluida
0c5b4bed-c5c7-4c32-a342-fbdb495ed554,8774c6bc-db83-45e4-a528-511ec6847de7,fee,,46853.02,,,Salário,05/11/2019 13:34:00,2019-11-06 02:56:00,COMPLETED
db5251fd-7ceb-46bb-8799-cd51f0ed5b2a,8ce15ee5-2a55-461f-bce8-8a0434397aec,transferencia_ted,,42033.76,,26cd251b-a62e-4f5a-b5f7-1e4010e016de,PIX para fulano,2019-03-05T17:02:33Z,2019-03-06 02:03:33,concluida
0cbc2796-bb9d-43e4-9207-74199c27d4ab,57ac484d-d3dc-49bd-8399-034da1c4dbf0,deposit,,31511.07,brl,cd760863-f9cc-453e-93c1-b05910465891,Pagamento,2022-01-08 06:20:51,,cancelled
eb857cdc-403d-40a9-bf0d-8421d13baf6c,f0e67532-20e7-4703-9efc-2b5d07545fdf,DOC,IN,14913.53,R$,Bradesco,Uber,2022-04-24 21:59:42,,pendente
78721f1a-163d-4cf6-a94c-a79dcccd3e3c,f0e67532-20e7-4703-9efc-2b5d07545fdf,taxa_manutencao,,20254.05,R$,,Transferência,18/01/2021 17:58:17,,cancelled
f6ac1740-ff87-4557-8584-bfd56e9dff25,46cb84aa-1567-45c4-b612-4057f49178fb,SAQUE,saida,2102.39,,2f6781b5-8aaa-4914-b7ab-fe7052be25f8,Aluguel,18/03/2023 10:08:54,2023-03-18 22:40:54,COMPLETED
0f1c881d-a292-4dff-a7ab-6e319c88a402,d817eb89-0b41-4b1e-bd39-f94a126e6718,TARIFA,credito,41353.63,,8046fae9-89fb-4ea6-9d67-10e69e6e5ff5,PIX para fulano,2022-02-14T21:01:15Z,,cancelled
6119592e-86d8-4a61-96f5-474dccff0e9e,fb6a78dc-1094-4852-8e87-5e325deb9fed,DOC,,-49953.14,R$,,REF733674,2022-02-06T22:25:26Z,,cancelled
3188c7b4-0624-4472-b94e-e247f8cc4c88,0d8e72a3-2c8e-4f30-b79b-eb2db58f21c8,deposito,IN,29074.26,R$,f4a63a15-06e8-47d8-9c6b-f34e71865163,REF295030,2022-03-08T18:04:08Z,,pending
37ae23c9-dd2c-488c-9637-1e00f723290b,2ce8311a-184d-4d48-b7dc-ba0afd6c09de,transferencia_ted,E,554.97,BRL,,PIX para fulano,25/01/2021 05:26:36,,failed
f1c7a05a-a416-47ff-90fd-38aa1971d189,23238480-4d09-4b93-9216-5e9402e5b734,transferencia_spei,credito,12398.17,,,Salário,24/09/2020 18:58:47,,estornada
7755eae1-bcd1-4a25-9c6c-41cffbb9d9e5,ceceb987-384d-4f93-b141-10b6e2fa42cf,fee,,-618.85,R$,b79d3819-d07d-4107-a51a-afc448bb4bc9,Compra no iFood,2021-02-06T11:58:49Z,2021-02-06 20:23:49,completed
6b05cc60-8a00-4804-8215-b5774c01a6b6,e20a3665-dcdf-4aac-a61a-e08708c53675,boleto,,48802.44,cop,,Pagamento,02/09/2022 06:38:33,2022-09-02 16:47:33,completed
6d1c5418-a47d-4c01-b396-396a7066c522,f4a63a15-06e8-47d8-9c6b-f34e71865163,pix_recebido,saida,47829.24,COP,,Compra no iFood,2024-03-25 12:09:53,2024-03-25 12:43:53,COMPLETED
95a410cb-2c16-4646-a467-002035cdcc15,5ccec956-1b81-404e-b904-4d721a107ed4,DOC,IN,45056.77,R$,ceceb987-384d-4f93-b141-10b6e2fa42cf,Uber,2024-10-16T18:31:20Z,,estornada
